Niveau 1
(Formulaire);Niveau 2
(Groupe);Niveau 3
(sous-groupe);Niveau 4
(sous-sous-groupe);Nouveau Code;Ancien Code;Code Donnée Indicateurs Européens (DXX);Libellé de la donnée (FR);Libellé de la donnée (EN);Texte explicatif de la donnée (FR);Texte explicatif de la donnée (EN); Consignes de saisie MESRI ;Donnée de l'année N-1 proposée par défaut O/N;Donnée à saisir ou calculée;Formule de calcul;Type de saisie;report N >> N+1;Variable 2013;Variable 2014;Variable 2015;Variable 2016;Variable 2017;Variable 2018;Variable 2019;Format de la donnée (texte, nombre, monétaire €, binaire);Unité de mesure de la donnée si format nombre ;Période ou date de la mesure (année civile, au 31/12);Valeur Min;Valeur Max => ;Alerte BL/NBL sur valeur max;Texte de l'alerte;Evolution Min (alerte NBL);Evolution Max (alerte NBL);Granularité;Remarque
Etablissement - Informations générales;;;;;;;;Institution (inst.) - General information;;;;;Titre N1;;;;;;;;;;;Intitulé;;;;;;;;;ETAB;
;;;;EtabNomOffi;nouveau;;Nom Etab officiel;Official name inst.;Nom officiel de l'établissement;Official name of the institution;Le nom officiel est un champ pré-rempli dans l’application.;O;Saisie;;Libre;O;SO;SO;SO;SO;SO;SO;SO;Texte;;;;;;;;;ETAB;reprise d'historique IG1 selon les cas
;dont documents patrimoniaux sur support;;;;;;;Heritage material by medium;;;Document ancien ou rare, et identifié comme tel dans la politique documentaire (mesures spécifiques de conservation, communication, etc…). Par document ancien, on entend tout document de plus de 100 ans. Par document rare, on entend tout document qui ne se trouve dans aucune autre bibliothèque proche ou apparentée, ou pour une bibliothèque spécialisée tout document qui entre dans sa spécialité. Le caractère précieux d’un document doit être, indépendamment de sa rareté, apprécié en fonction de sa valeur vénale, culturelle ou scientifique, en particulier pour les documents d’intérêt local ou ceux qui entrent dans la spécialité d’une bibliothèque spécialisée (Conseil Supérieur des Bibliothèques, charte des bibliothèques, 1991). Comptabiliser les livres et les périodiques imprimés correspondant à cette définition, et les autres documents tous supports confondus. Les archives privées ou institutionnelles gérées par la bibliothèque peuvent être comptabilisées dans « Autres » dans le sous-groupe Documents patrimoniaux sur support (ex CollS19 à CollS21) avec un comptage à l’article.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;Titres;;;;;Titles;;;Ces champs constituent un sous-ensemble à l’intérieur de la documentation sur support telle qu’elle a été renseignée dans les champs du sous-groupe Collections sur support.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PatTitLiv;CollS14;;Livres;Books;;;Livres anciens ou rares;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;2 000 000;N-Bl;;-5 %;5 %;SD;
;;;;PatTitPer;CollS17;;Périodiques;Periodicals;;;Périodiques anciens ou rares;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;100 000;N-Bl;;-5 %;5 %;SD;
;;;;PatTitAut;CollS19;;Autres;Others;;;Autre document ancien ou rare sur support matériel : y compris les manuscrits, cartes et plans, documents sonores et audiovisuels, tous documents graphiques, microformes.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;5 000 000;N-Bl;;-5 %;5 %;SD;
;;;;PatTitTot;nouveau;;s/total titres;s/total titles;;;;;Calculée;PatTitLiv + PatTitPer + PatTitAut;Non;;;;;;;;;entier;Titres;;;;;;;;SD;
;;;Unités matérielles;;;;;Material units (MUs);;;Mètres linéaires : compter les rayonnages dans les magasins et en libre accès.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PatUnitMatLiv;CollS15;;Livres;Books;;;Livres anciens ou rares;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;31-12;0;2 000 000;N-Bl;;-5 %;5 %;SD;
;;;;PatUnitMatAut;CollS20;;Autres;Others;;;Autre document ancien ou rare sur support matériel : y compris les manuscrits, cartes et plans, documents sonores et audiovisuels, tous documents graphiques, microformes.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;31-12;0;2 000 000;N-Bl;;-5 %;5 %;SD;
;;;;PatUnitMatTot;nouveau;;s/total unités matérielles;s/total material units ;;;;;Calculée;PatUnitMatLiv + PatUnitMatAut;libre;;;;;;;;;entier;Unités Mat;31-12;;;;;;;SD;
;;;Mètres linéaires;;;;;Linear metres;;;Mètres linéaires en libre-accès : Il s’agit des rayonnages accessibles directement par les usagers, sans médiation d’un bibliothécaire. Le plus souvent, les collections en libre-accès sont organisées selon une classification thématique, et les rayonnages sont implantés de façon à faciliter la circulation. Cependant, des implantations plus rapprochées, avec des collections rangées selon l’ordre d’arrivée (numéro d’inventaire), parfois appelées « magasin en libre accès », sont considérées comme du libre accès car l’usager y accède directement. (ISO 2789 6.8.4);;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;PatMLLiv;CollS16;;Livres;Books;;;Livres anciens ou rares.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;ML;31-12;0;50 000;N-Bl;;-5 %;5 %;SD;
;;;;PatMLPer;CollS18;;Périodiques;Periodicals;;;Périodiques imprimés anciens ou rares;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;ML;31-12;0;50 000;N-Bl;;-5 %;5 %;SD;
;;;;PatMLAut;CollS21;;Autres;Other;;;Autres documents sur support matériel : y compris les manuscrits, cartes et plans, documents sonores et audiovisuels, tous documents graphiques, microformes.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;ML;31-12;0;10 000;N-Bl;;-5 %;5 %;SD;
;;;;PatMLTot;nouveau;;s/total ML;Linear metre s/total ;;;;;Calculée;PatMLLiv + PatMLPer + PatMLAut;Non;;;;;;;;;entier;ML;31-12;;;;;;;SD;
;Part des collections signalées dans le Sudoc;;;;;;;SUDOC-indexed portion of collections;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;;Sudoc;CollS12;;Si vous n'êtes pas membre du réseau SUDOC, cochez cette case;Tick here if you are not a member of SUDOC network;;;;N;Saisie;;case à cocher;;1;1;1;1;1;1;1;boolean;;;;;;;;;SD;
;;;;SudocPart;CollS13;;Part des collections sur support matériel signalées dans le SUDOC;Printed material collection proportion indexed in SUDOC ;;;Cette donnée n’est pertinente que pour les universités et établissements membres du réseau Sudoc. Indiquer la proportion des collections sur support matériel signalées dans le SUDOC, tous formats confondus. S’il n’est pas possible de considérer uniquement les implantations documentaires pour lesquelles il a été répondu « oui » à la question sur la couverture des données dans le groupe « Bibliothèques », il convient de tenir compte de la totalité des collections identifiées dans le réseau documentaire, y compris les bibliothèques associées au sein des universités.;N;Saisie;;libre;;1;1;1;1;1;1;1;dec2;%;31-12;0;100;N-Bl;;-10 %;10 %;SD;
Collections numériques (Stocks);;;;;;;;Digital collections (in store);;;Ce groupe concerne la documentation numérique qui appartient à l’établissement, c’est-à-dire les documents numériques pour lesquels il dispose d’un accès pérenne. Comptabiliser la totalité des collections au 31 décembre de l’année de l’enquête. Les flux, c’est-à-dire les ajouts pendant l’année de l’enquête, seront précisés dans le groupe Collections (Flux).;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;Documentation numérique produite au sein de l’établissement;;;;;;;Material digitized within institution;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;Unités documentaires;;;;;Document units;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;ColNNumerise;CollN1;;Documents numérisés (livres, revues, thèses, autres);Digitized documents (books, journals, theses, other);;;Documents numérisés (livres, revues, thèses, autres) : comprend les documents numérisés à partir des collections de l’établissement ou de l’organisme, c’est-à-dire convertis en numérique à partir d’un support analogique. Ne sont compris que les documents numérisés par la structure documentaire. La numérisation pour la fourniture de documents de la collection à un usager ou une institution est exclue, ainsi que l’achat de copies numériques pour remplacer des copies imprimées. La numérisation à fin de conservation et la numérisation de masse sont comprises le cas échéant. (d’après ISO 2789 3.3.15 et 2.3.16);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;31-12;0;5 000 000;N-Bl;;-20 %;20 %;SD;
;;;;ColNTheseNum;CollN3;;Thèses, HDR, mémoires et travaux universitaires (nativement numériques);Theses, HDR, dissertations, university research (natively digital);;;Thèses, HDR, mémoires et travaux universitaires nativement numériques : ces documents doivent avoir été créés à l’origine sous forme numérique, et ne pas avoir été l’objet d’une numérisation. Les documents dont une version numérique est publiée en même temps qu’une version analogique sont inclus. (d’après ISO 2789 2.3.5);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;31-12;0;50 000;N-Bl;;-20 %;20 %;SD;
;;;;ColNPedago;CollN5;;Documents pédagogiques signalés par la structure documentaire;Teaching material catalogued by library entity;;;Documents pédagogiques signalés par la structure documentaire : sont considérés comme des documents pédagogiques les œuvres en format numérique principalement créées pour permettre l'enseignement et destinées à un public d'enseignants, d'élèves ou d'étudiants et qui font expressément référence à un niveau d'enseignement, à un diplôme ou à un concours (BO n°16 du 19 avril 2012, protocole d'accord du 1-2-2012, NOR : MENJ1200116X). Exemples : texte structuré en sections, exercice de type QCM, simulateur, image, démonstration, sujet d’examen. Un document pédagogique peut être constitué de plusieurs unités documentaires (exemple : une séquence de cours composée d’un texte structuré, de cartes et d’un QCM). On ne comptera que les documents pédagogiques faisant l’objet d’un signalement par la structure documentaire, soit dans le catalogue général, soit dans une base de données spécifique.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;31-12;0;1 000 000;N-Bl;;-20 %;20 %;SD;
;;;;ColNProdTot;nouveau;;Total Unités documentaires;Total document units;;;;;Calculée;ColNNumerise + ColNTheseNum + ColNPedago;Non;;;;;;;;;entier;Unités Doc;31-12;;;;;;;SD;
;;;;ColNAccLibre;CollN7;;Dont documentation numérique produite en accès libre  (en % du total) - Nb d'unités documentaires;Including digital material produced in OA (% of total) - No. doc. units ;;;dont documentation produite en accès libre : il s’agit de la documentation mise à disposition sans limitation imposée à l’usage ou à la réutilisation. La gratuité pour l’utilisateur final n’est qu’un aspect de cette absence de limitation. (ISO 2789 2.3.38);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;31-12;0;100;Bl;;;;SD;
;;;Giga octets;;;;;in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;ColNNumeriseGo;CollN2;;Documents numérisés (livres, revues, thèses, autres) - Giga octets;Digitized material (books, journals, theses, others) -  in Gigabytes;;;Documents numérisés (livres, revues, thèses, autres) : comprend les documents numérisés à partir des collections de l’établissement ou de l’organisme, c’est-à-dire convertis en numérique à partir d’un support analogique. Ne sont compris que les documents numérisés par la structure documentaire. La numérisation pour la fourniture de documents de la collection à un usager ou une institution est exclue, ainsi que l’achat de copies numériques pour remplacer des copies imprimées. La numérisation à fin de conservation et la numérisation de masse sont comprises le cas échéant. (d’après ISO 2789 3.3.15 et 2.3.16);N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;
;;;;ColNTheseNumGo;CollN4;;Thèses, HDR, mémoires et travaux universitaires (nativement numériques) - Giga octets;Theses, HDR, dissertations and university research (natively digital)- in Gigabytes;;;;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;
;;;;ColNPedagoGo;CollN6;;Documents pédagogiques signalés par la structure documentaire - Giga octets;Teaching docs. indicated by LS- in Gigabytes;;;;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;
;;;;ColNProdTotGo;nouveau;;Total Giga Octets;Total in Gigabytes;;;;;Calculée;ColNNumeriseGo + ColNTheseNumGo + ColNPedagoGo;Non;;;;;;;;;entier;;;;;;;;;SD;
;;;;ColNAccLibreGo;CollN8;;Dont documentation numérique produite en accès libre  (en % du total) - Giga octets;Including digital material produced in OA (% of total) - in Gigabytes;;;;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;
;Documentation numérique acquise définitivement par l’établissement;;;;;;;Permanent digital acquisitions of Institution;;;Ce sous-groupe concerne les acquisitions définitives. Comptabiliser les ressources pour lesquelles la propriété des données a été acquise, ou bien un accès pérenne à celles-ci, que l’accès se fasse sur les serveurs des éditeurs ou sur les serveurs de l’établissement ou de l'organisme de recherche. Ne pas tenir compte des ressources disponibles en licences nationales via le programme ISTEX. En revanche, prendre en compte les ressources de la « Freedom Collection » acquises auprès d’Elsevier dans le cadre de la licence nationale.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;Nombre;;;;;Number;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;ColNAcqRess;CollN9;;Services/ressources - Nombre;Services/resources - Number;;;Nb de services/ressources : une ressource ou un service correspond à un produit documentaire ou à un groupe de produits documentaires commercialisés comme un lot, par un ou plusieurs vendeurs, pour lequel la structure a signé une licence et/ou un contrat d’abonnement, soit pour la totalité du service, soit pour un sous-ensemble (collections)[1]. La recherche peut être effectuée sur la totalité du produit ou sur le sous-ensemble pour lequel l’abonnement a été souscrit. (d’après project Counter, release 4, annexe A). Exemples : Science Direct, Academic Universe. [1] Sous réserve ici que la structure conserve un accès pérenne à la ressource en cas d’interruption de l’abonnement);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;;31-12;;;;;;;SD;
;;;;ColNAcqTitLiv;CollN11;;Titres de livres électroniques signalés - Nombre;Catalogued e-book titles  - Number;;;Nb de titres de livres électroniques signalés : Comptabiliser tous les livres électroniques, c’est-à-dire les documents électroniques non publiés en série, sous licence ou non, dans lequel le texte interrogeable occupe une place prépondérante et qui peuvent être considérés comme équivalent à un livre imprimé (monographie). Ils peuvent être prêtés avec du matériel portable (liseuse), ou bien en chargeant le contenu sur l’ordinateur de l’usager pour une période limitée. Les thèses électroniques sont comptabilisées à part, et ne sont pas comprises ici, sauf dans leur version publiée par un éditeur (en cohérence avec le groupe 4). (d’après ISO 2789 2.3.19).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;5 000 000;N-Bl;;-20 %;20 %;SD;
;;;;ColNAcqTitPer;CollN13;;Titres de périodiques électroniques signalés - Nombre;Catalogued e-journal tiles  - Number;;;Il convient de ne comptabiliser que les livres électroniques signalés titre à titre, soit dans le catalogue général de l’établissement/organisme, soit via une liste alphabétique ou une base de donnée dédiée, qui recenserait tous les livres électroniques accessibles sur les différentes ressources disponibles.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;31-12;0;1 000 000;N-Bl;;-20 %;20 %;SD;
;;;Giga octets;;;;;in Gigabytes;;;L’ensemble des questions portant sur les collections en GigaOctets a été supprimé pour l'enquête 2019.;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;ColNAcqRessGo;CollN10;;Services/ressources - Giga octets;Services/resources- in Gigabytes;;;;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;
;;;;ColNAcqTitLivGo;CollN12;;Titres de livres électroniques signalés - Giga octets;Catalogued e-book titles  - in Gigabytes;;;;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;
;;;;ColNAcqTitPerGo;CollN14;;Titres de périodiques électroniques signalés - Giga octets;Catalogued e-journal titles  - in Gigabytes;;;;N;Saisie;;libre;;1;1;1;1;1;1;0;dec2;Go;31-12;;;;;;;SD;
Collections (flux);;;;;;;;Collections (flows);;;;;Titre N1;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;Documentation sur support;;;;;;;Printed documents;;;;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;Entrées de documents;;;;;;Document entries;;;Entrées de documents hors dons : Comptabiliser toutes les acquisitions onéreuses. Pour les périodiques, compter une acquisition pour chaque abonnement en cours.;;Titre N3;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;Titres;;;;;Titles;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;EntTitLivFr;Flux1;;Livres français - Entrées de documents - Titres;French books - Document entries  - Titles;;;Il s’agit des livres publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntTitlivEt;Flux5;;Livres étrangers - Entrées de documents - Titres;Foreign books - Document entries - Titles;;;Il s’agit des livres qui ne sont pas publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntTitLivTot;nouveau;;s/total entrées livres titres;s/total book title entries ;;;;;Calculée;EntTitLivFr + EntTitlivEt;Non;;;;;;;;;entier;Titres;année civile;;;;;;;SD;
;;;;EntTitPer;Flux11;;Périodiques - Entrées de documents - Titres;Periodicals - Document entries  - Titles;;;Périodiques : Nombre d’abonnements de périodiques en cours (ISO 2789 6.3.14.1);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntTitAut;Flux13;;Autres - Entrées de documents - Titres;Other - Document entries  - Titles;;;Autres : Comptabiliser ici les documents sonores, audiovisuels, les cartes, etc…;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntTitTot;nouveau;;Total entrées titres;Total title entries;;;;;Calculée;EntTitLivFr + EntTitlivEt + EntTitPer + EntTitAut;Non;;;;;;;;;entier;Titres;année civile;;;;;;;SD;
;;;Volumes ou UM;;;;;Book/material units;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;EntVolLivFr;Flux2;;Livres français - Entrées de documents - Volumes ou UM;French books - Document entries - Book/material units;;;Il s’agit des livres publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntVolLivEt;Flux6;;Livres étrangers - Entrées de documents - Volumes ou UM;Foreign books - Document entries - Book/material units;;;Il s’agit des livres qui ne sont pas publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntVolLivTot;nouveau;;s/total entrées livres Volumes ou unités matérielles;s/total book entries - Book/material units;;;;;Calculée;EntVolLivFr + EntVolLivEt;Non;;;;;;;;;entier;Unités Mat;année civile;;;;;;;SD;
;;;;EntVolAut;Flux14;;Autres - Entrées de documents - Volumes ou UM;Others - Document entries - Book/material units;;;Autres : Comptabiliser ici les documents sonores, audiovisuels, les cartes, etc…;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntVolTot;nouveau;;Total entrées Volumes ou unités matérielles;Total entries - Book/material units;;;;;Calculée;EntVolLivFr + EntVolLivEt + EntVolAut;Non;;;;;;;;;entier;Unités Mat;année civile;;;;;;;SD;
;;Acquisitions non onéreuses;;;;;;Free-of-charge acquisitions;;;Acquisitions non onéreuses : Comptabiliser les acquisitions issues de don, legs, échange ou dation. Pour les périodiques, ne compter que les abonnements en cours reçus à titre gracieux.;;Titre N3;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;Titres;;;;;Titles;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;DonTitLivFr;Flux3;;Livres français - Acquisition non onéreuses - Titres;French books - Free-of-charge acquisitions - Titles;;;Il s’agit des livres publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;;;SD;
;;;;DonTitLivEt;Flux7;;Livres étrangers - Acquisition non onéreuses - Titres;Foreign books - Free-of-charge acquisitions - Titles;;;Il s’agit des livres qui ne sont pas publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;;;SD;
;;;;DonTitLivTot;nouveau;;s/total acquisitions non onéreuses livres titres;s/total Free-of-charge book acquisitions titles;;;;;Calculée;DonTitLivFr + DonTitLivEt;Non;;;;;;;;;entier;Titres;année civile;;;;;;;SD;
;;;;DonTitPer;Flux30;;Périodiques - Acquisition non onéreuses - Titres;Periodicals - Free-of-charge acquisitions - Titles;;;Périodiques : Nombre d’abonnements de périodiques en cours (ISO 2789 6.3.14.1);N;Saisie;;libre;;0;0;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;;;SD;
;;;;DonTitAut;Flux15;;Autres - Acquisition non onéreuses - Titres;Others - Free-of-charge acquisitions - Titles;;;Autres : Comptabiliser ici les documents sonores, audiovisuels, les cartes, etc…;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;;;SD;
;;;;DonTitTot;nouveau;;s/total acquisitions non onéreuses titres;s/total Free-of-charge acquisitions titles;;;;;Calculée;DonTitLivFr + DonTitLivEt + DonTitPer + DonTitAut;Non;;;;;;;;;entier;Titres;année civile;;;;;;;SD;
;;;Volumes ou UM;;;;;Book/material units;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;DonVolLivFr;Flux4;;Livres français - Acquisition non onéreuses - Volumes ou UM;French books - Free-of-charge acquisitions - Book/material units;;;Il s’agit des livres publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;;;SD;
;;;;DonVolLivEt;Flux8;;Livres étrangers - Acquisition non onéreuses - Volumes ou UM;Foreign books - Free-of-charge acquisitions - Book/material units;;;Il s’agit des livres qui ne sont pas publiés en France.;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;;;SD;
;;;;DonVolLivTot;nouveau;;s/total acquisitions non onéreuses livres volumes ou UM;s/total Free-of-charge book acquisitions - Book/material units;;;;;Calculée;DonVolLivFr + DonVolLivEt;Non;;;;;;;;;entier;Unités Mat;année civile;;;;;;;SD;
;;;;DonVolAut;Flux16;;Autres - Acquisition non onéreuses - Volumes ou UM;Other - Free-of-charge acquisitions - Book/material units;;;Autres : Comptabiliser ici les documents sonores, audiovisuels, les cartes, etc…;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;;;SD;
;;;;DonVolTot;nouveau;;s/total acquisitions non onéreuses volumes ou UM;s/total Free-of-charge acquisitions- Books/MUs;;;;;Calculée;DonVolLivFr + DonVolLivEt + DonVolAut;Non;;;;;;;;;entier;Unités Mat;année civile;;;;;;;SD;
;;Sorties de documents;;;;;;Deselected documents;;;Sorties de documents : Comptabiliser toutes les sorties de l’inventaire, par élimination (désherbage), constat de perte ou de vol… S’agissant des périodiques, un abonnement arrêté par annulation de l’abonnement ou cessation de parution correspond à une sortie. (les collections accumulées au cours des années antérieures sont signalées dans le groupe 6);;Titre N3;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;Titres;;;;;Titles;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;SorTitLivTot;Flux9;;Total livres français et étrangers - Sorties de documents - Titres;Total French and foreign books - deselected documents  - Titles;;;Livres imprimés : documents imprimés non publiés en série formés par l’assemblage de feuillets. Les collections de monographies sont comprises, c’est-à-dire les ensembles de monographies, dont chaque titre est relié aux autres par un titre commun (ISO 2789 2.3.43 et 2.3.32).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;SorTitPer;Flux12;;Périodiques - Sorties de documents - Titres;Periodicals - deselected documents - Titles;;;Périodiques : Nombre d’abonnements de périodiques en cours (ISO 2789 6.3.14.1);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;SorTitAut;Flux17;;Autres - Sorties de documents - Titres;Others - deselected documents  - Titles;;;Autres : Comptabiliser ici les documents sonores, audiovisuels, les cartes, etc…;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Titres;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;SorTitTot;nouveau;;Total sorties titres;Total titles deselected;;;;;Calculée;SorTitLivTot + SorTitPer + SorTitAut;Non;;;;;;;;;entier;Titres;année civile;;;;;;;SD;
;;;Volumes ou UM;;;;;Book/material units;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;SorVolLiv;Flux10;;Total livres français et étrangers - Sorties de documents - Volumes ou UM;Total French and foreign books - deselected documents - Book/material units;;;Livres imprimés : documents imprimés non publiés en série formés par l’assemblage de feuillets. Les collections de monographies sont comprises, c’est-à-dire les ensembles de monographies, dont chaque titre est relié aux autres par un titre commun (ISO 2789 2.3.43 et 2.3.32).;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;SorVolAut;Flux18;;Autres - Sorties de documents - Volumes ou UM;Others - deselected documents - Book/material units;;;Autres : Comptabiliser ici les documents sonores, audiovisuels, les cartes, etc…;N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Mat;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;SorVolTot;nouveau;;Total sorties volumes ou UM;Total Book/material units deselected;;;;;Calculée;SorVolLiv + SorVolAut;Non;;;;;;;;;entier;Titres;année civile;;;;;;;SD;
;Documentation numérique gérée par l'établissement;;;;;;;Digital documents managed by institution;;;Ne tenir compte dans ces tableaux que de la documentation stockée et mise en accès à partir de serveurs gérés par l’établissement. Les ressources accessibles via la plateforme ISTEX ne sont pas comprises. On distinguera la documentation numérique produite au sein de l’établissement, et la documentation acquise définitivement par l’établissement et mise en accès sur des serveurs propres.;;Titre N2;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;Documentation numérique produite au sein de l’établissement;;;;;;Digital documents produced by institution;;;;;Titre N3;;Non;;;;;;;;;Intitulé;;;;;;;;;SD;
;;;Entrées de documents / Unité documentaires;;;;;Book/material unit entries;;;;;Titre N4;;Non;;;;;;;;;Intitulé colonne;;;;;;;;;SD;
;;;;EntNumerise;Flux19;;Documents numérisés (livres, revues, thèses, autres) - Entrées de documents - Nombre d'unités documentaires;Digitized documents (books, journals, theses, others) - Document entries - Number of doc. units ;;;Documents numérisés (livres, revues, thèses, autres) : comprend les documents numérisés à partir des collections de l’établissement ou de l’organisme, c’est-à-dire convertis en numérique à partir d’un support analogique. Ne sont compris que les documents numérisés par la structure documentaire. La numérisation pour la fourniture de documents de la collection à un usager ou une institution est exclue, ainsi que l’achat de copies numériques pour remplacer des copies imprimées. La numérisation à fin de conservation et la numérisation de masse sont comprises le cas échéant. (d’après ISO 2789 3.3.15 et 2.3.16);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
;;;;EntTheseNum;Flux21;;Thèses, HDR, mémoires et travaux universitaires (nativement numériques) - Entrées de documents - Nombre d'unités documentaires;Theses, HDR, dissertations and university research (naturally numerical) - Document entries - Number of doc. units ;;;Thèses, HDR, mémoires et travaux universitaires nativement numériques : ces documents doivent avoir été créés à l’origine sous forme numérique, et ne pas avoir été l’objet d’une numérisation. Les documents dont une version numérique est publiée en même temps qu’une version analogique sont inclus. (d’après ISO 2789 2.3.5);N;Saisie;;libre;;1;1;1;1;1;1;1;entier;Unités Doc;année civile;0;100 000;N-Bl;;-40 %;40 %;SD;
